image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000271_05201_d_0000398,70,50-100,1000,63,65,65,65,0,0,71,0,121,0,44,41,24,22,2,2
0000271_05401_d_0000399,71,50-100,1000,56,62,64,64,2,0,63,0,102,0,50,43,17,15,4,4
0000271_05601_d_0000400,86,50-100,1000,72,81,82,83,2,0,73,0,137,0,67,63,17,16,2,2
0000271_05801_d_0000401,104,100-150,1000,81,93,96,97,4,0,99,0,139,0,64,58,36,31,4,4
0000271_06001_d_0000402,158,150-300,1000,95,138,146,150,12,1,126,0,208,0,106,88,46,44,6,6
0000271_06201_d_0000403,142,100-150,1000,90,129,133,136,7,0,128,0,208,0,87,76,53,51,2,2
0000271_06401_d_0000404,128,100-150,1000,90,107,115,115,8,0,110,0,175,0,74,60,51,44,3,3
0000271_06601_d_0000405,105,100-150,1000,90,103,104,105,2,0,109,0,155,0,42,41,59,58,4,4
0000271_06801_d_0000406,95,50-100,1000,74,91,92,93,2,0,87,0,130,0,45,42,46,45,4,4
0000271_07001_d_0000407,58,50-100,1000,50,57,57,57,0,0,47,0,95,0,42,41,11,11,5,5
0000271_07201_d_0000408,25,<50,945,22,24,24,25,1,0,19,0,46,0,22,21,2,2,1,1
0000271_07401_d_0000409,42,<50,777,36,39,39,39,0,0,32,0,48,0,17,15,22,21,3,3
0000273_05601_d_0000466,32,<50,1000,26,30,31,31,1,0,28,0,51,0,7,6,23,22,2,2
0000276_00001_d_0000507,55,50-100,918,47,50,51,53,3,0,41,0,65,0,43,39,11,10,1,1
0000276_00401_d_0000509,62,50-100,1000,41,44,45,46,2,0,37,0,66,0,50,32,12,12,0,0
0000276_00601_d_0000510,37,<50,988,26,30,30,30,0,0,24,0,45,0,28,21,8,8,1,1
0000276_01001_d_0000512,42,<50,1000,35,37,38,38,1,0,28,0,43,0,30,27,12,10,0,0
0000276_01201_d_0000513,29,<50,633,19,24,24,24,0,0,20,0,32,0,20,16,9,8,0,0
0000276_01401_d_0000514,25,<50,721,20,21,21,21,0,0,14,0,25,0,18,15,5,4,2,2
0000276_01801_d_0000516,21,<50,1000,15,17,17,17,0,0,11,0,26,0,19,15,1,1,1,1
0000276_02001_d_0000517,15,<50,697,13,14,14,14,0,0,15,0,25,0,15,14,0,0,0,0
0000276_02201_d_0000518,41,<50,950,31,32,34,34,2,0,29,0,43,0,29,23,11,8,1,1
0000276_02401_d_0000519,48,<50,1000,30,33,35,36,3,0,20,0,41,0,40,27,7,5,1,1
0000276_02601_d_0000520,32,<50,1000,29,30,30,30,0,0,20,0,46,0,26,25,6,5,0,0
0000276_02801_d_0000521,37,<50,1000,29,30,31,31,1,1,29,0,55,0,32,26,3,2,2,2
0000276_03001_d_0000522,38,<50,1000,30,35,36,36,1,0,25,0,55,0,30,27,8,8,0,0
0000276_03201_d_0000523,60,50-100,1000,29,35,35,36,1,0,26,0,47,0,54,29,6,6,0,0
0000276_03401_d_0000524,61,50-100,1000,37,40,43,44,4,0,27,0,63,0,54,34,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,36,42,43,43,1,0,45,0,90,0,35,32,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,43,57,59,61,4,0,38,0,73,0,42,36,21,20,1,1
0000276_04001_d_0000527,54,50-100,1000,33,41,44,46,5,0,23,0,64,0,40,32,13,9,1,0
0000276_04201_d_0000528,59,50-100,773,57,59,59,59,0,0,57,0,90,0,26,26,28,28,5,5
0000276_04401_d_0000529,40,<50,448,40,40,40,40,0,0,42,0,50,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,185,8,8,8,8,0,0,7,0,14,0,8,6,1,1,1,1
0000276_04801_d_0000531,10,<50,182,10,10,10,10,0,0,9,0,16,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,380,7,7,7,7,0,0,8,0,11,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,119,6,6,6,6,0,0,7,0,10,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,340,5,7,7,7,0,0,5,0,10,0,10,7,0,0,0,0
0000276_05801_d_0000536,7,<50,290,6,6,6,6,0,0,5,0,11,0,7,6,0,0,0,0
0000276_06001_d_0000537,14,<50,190,8,8,8,8,0,0,6,0,15,0,12,6,2,2,0,0
