image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,1261fb00059762df2",6,<50,211,5,5,5,5,7,0,12,0,0,0,0,0,6,5
"273275,1267f40007a104811",36,<50,566,21,24,29,29,64,0,85,0,0,0,0,0,36,24
"273275,127cc900078d4e09e",12,<50,252,1,1,1,1,17,0,23,0,0,0,0,0,12,1
"273275,128f200014b41881",3,<50,209,2,2,2,2,6,0,9,0,0,0,0,0,3,2
"273275,12981100072af0666",27,<50,583,18,20,23,23,37,0,58,0,0,0,0,0,27,20
"273275,129d2c000c208e135",10,<50,834,5,5,8,9,37,0,56,0,0,0,1,0,9,5
"273275,12aab0000a37eb38f",7,<50,170,5,6,6,6,14,0,18,0,0,0,0,0,7,6
"273275,12aacf000a4da5980",12,<50,279,9,9,9,9,14,0,16,0,0,0,0,0,12,9
"273275,12ad63000edde7f45",7,<50,139,0,0,0,0,9,0,11,0,0,0,0,0,7,0
"273275,12adf6000ca9d1bbb",10,<50,334,5,6,6,6,15,0,23,0,0,0,2,0,8,6
"273275,12b63c000c6363629",18,<50,463,9,12,12,12,19,0,28,0,0,0,0,0,18,12
"273275,12b68f0008d15fb21",3,<50,137,0,0,0,0,4,0,6,0,0,0,0,0,3,0
"273275,12e14000e44331c5",25,<50,505,21,22,22,22,29,0,40,0,1,0,18,17,6,5
"273275,12f36e000ed03b48f",33,<50,178,26,27,27,27,21,0,33,0,28,22,5,5,0,0
"273275,1301f400021cc2e03",9,<50,359,3,4,4,4,6,0,12,0,0,0,0,0,9,4
"273275,13022b0007f9451e8",6,<50,225,6,6,6,6,9,0,17,0,0,0,0,0,6,6
"273275,1307fb0008c15645a",31,<50,293,22,27,27,27,27,0,36,0,0,0,1,1,30,26
"273275,130d7c000d0f2c2ef",17,<50,171,16,16,16,16,22,0,29,0,0,0,1,1,16,15
"273275,1311b000277ba7ac",19,<50,404,11,12,12,12,20,0,25,0,0,0,0,0,19,12
"273275,13127e000f43497a3",14,<50,700,11,13,13,13,9,0,22,0,0,0,9,8,5,5
"273275,13168c0008ac53bc9",15,<50,354,12,13,13,13,19,0,25,0,0,0,0,0,15,13
"273275,1316ca000f07d10ee",8,<50,114,8,8,8,8,8,0,9,0,2,2,4,4,2,2
"273275,1319260002324aa6f",16,<50,504,15,15,15,15,23,0,30,0,0,0,0,0,16,15
"273275,131ef10005d13a510",17,<50,284,10,11,11,11,15,0,20,0,0,0,0,0,17,11
"273275,1322c50004e3b3798",10,<50,414,3,5,5,5,13,0,28,0,0,0,0,0,10,5
"273275,132aa4000e5985b91",7,<50,101,2,2,2,2,8,0,9,0,0,0,0,0,7,2
"273275,133448000e18c06c5",12,<50,100,8,8,8,8,12,0,13,0,0,0,0,0,12,8
"273275,133463000b35e556f",6,<50,163,6,6,6,6,5,0,8,0,0,0,3,3,3,3
"273275,1335080005edacd03",8,<50,916,7,7,7,7,8,0,15,0,0,0,1,0,7,7
"273275,134ef0008663a5bd",45,<50,918,32,36,36,37,34,0,53,0,8,6,25,20,12,10
"273275,13588d00091050588",36,<50,676,22,28,30,31,27,0,40,0,0,0,0,0,36,28
"273275,1363c40006b2c283e",48,<50,602,11,22,23,23,33,0,61,0,0,0,0,0,48,22
"273275,1365aa000d13faf00",9,<50,68,1,1,1,1,5,0,8,0,0,0,3,0,6,1
"273275,136a4c0000bd16a29",25,<50,319,18,19,19,19,27,0,34,0,0,0,0,0,25,19
"273275,136a8e0009a8ef52f",5,<50,465,2,2,2,2,10,0,16,0,0,0,0,0,5,2
"273275,136b6e0005398874b",6,<50,142,5,5,5,5,10,0,17,0,0,0,0,0,6,5
"273275,136ed8000affd02f4",112,100-150,852,50,78,88,91,31,0,58,0,40,27,60,48,12,3
"273275,1375b000fffcce93",64,50-100,751,48,53,58,58,26,0,41,0,1,1,56,47,7,5
"273275,138516000448b2a38",15,<50,462,10,10,10,10,14,0,28,0,0,0,0,0,15,10
"273275,13860300007b1148b",11,<50,216,10,11,11,11,10,0,15,0,0,0,0,0,11,11
"273275,1390440005d890282",19,<50,412,11,14,14,14,31,0,39,0,0,0,0,0,19,14
"273275,1395cb000af7a7562",13,<50,164,5,5,5,5,16,0,18,0,0,0,0,0,13,5
"273275,1399d3000ffb5c03f",8,<50,338,8,8,8,8,9,0,23,0,0,0,0,0,8,8
"273275,13a201000663efc7f",13,<50,301,9,9,9,9,13,0,19,0,0,0,0,0,13,9
"273275,13a26f0004652fab6",18,<50,767,6,7,8,8,3,0,7,0,10,4,8,3,0,0
"273275,13a9b40005572d3f7",7,<50,599,4,5,5,5,9,0,15,0,0,0,0,0,7,5
"273275,13aae0000c0d9d7a9",16,<50,512,14,15,15,15,16,0,30,0,0,0,0,0,16,15
"273275,13acc1000c44e1af2",26,<50,447,24,24,24,24,22,0,31,0,0,0,17,16,9,8
"273275,13ad5f0008ce535f6",10,<50,236,8,8,8,8,10,0,20,0,1,1,2,2,7,5
"273275,13b32e0005b39dba0",18,<50,216,10,13,13,13,6,0,12,0,13,9,0,0,5,4
"273275,13b6b00012b5e60b",17,<50,526,16,17,17,17,16,0,28,0,0,0,8,8,9,9
"273275,13b7ac0008ec73bd6",6,<50,218,5,6,6,6,8,0,12,0,0,0,3,3,3,3
"273275,13b80a00085bc4d2f",3,<50,86,1,1,1,1,5,0,7,0,0,0,1,1,2,0
"273275,13c2950002c876fd3",14,<50,327,12,13,13,13,20,0,32,0,0,0,0,0,14,13
"273275,13ca80007948e012",17,<50,206,14,15,15,15,15,0,22,0,8,7,9,8,0,0
"273275,13ccec000f13c760b",16,<50,557,6,8,9,9,19,0,35,0,0,0,0,0,16,8
"273275,13d29b00092c6616c",11,<50,209,0,0,0,0,10,0,23,0,0,0,0,0,11,0
"273275,13d2e3000477b5c4b",9,<50,373,9,9,9,9,12,0,17,0,0,0,0,0,9,9
"273275,13da2a000c50e56a4",21,<50,426,16,16,16,16,18,0,24,0,0,0,11,9,10,7
"273275,13e6b000537b53fb",19,<50,549,12,12,12,12,21,0,44,0,13,6,2,2,4,4
"273275,13f6040000faa4b50",23,<50,611,16,20,21,21,22,0,31,0,0,0,12,11,11,9
"273275,13f79d000fc453001",23,<50,599,14,18,20,20,21,0,34,0,0,0,0,0,23,18
"273275,13fad000aaef02af",27,<50,775,17,20,21,21,23,0,44,0,4,4,20,15,3,1
"273275,1409470003ed9868d",10,<50,237,10,10,10,10,10,0,12,0,0,0,0,0,10,10
"273275,140c57000274940f8",6,<50,406,6,6,6,6,11,0,15,0,0,0,0,0,6,6
"273275,140e06000f109c26b",15,<50,222,14,14,14,14,16,0,19,0,0,0,0,0,15,14
"273275,140e60001f8d9ce5",15,<50,394,10,11,11,11,20,0,30,0,9,7,5,4,1,0
"273275,140f80000443434b9",11,<50,420,1,2,2,2,16,0,27,0,0,0,0,0,11,2
"273275,1411ab0005dcacabd",8,<50,203,6,6,6,6,8,0,13,0,0,0,0,0,8,6
"273275,1412a000004562edc",15,<50,162,2,3,3,3,17,0,18,0,0,0,0,0,15,3
"273275,14144700086c80a1b",9,<50,235,9,9,9,9,11,0,15,0,0,0,0,0,9,9
"273275,141550002821905b",25,<50,548,16,17,19,19,23,0,30,0,2,1,20,15,3,1
"273275,1415ce000c9354884",14,<50,297,11,13,13,13,19,0,24,0,1,1,0,0,13,12
"273275,14179c0008d2920a5",7,<50,133,7,7,7,7,7,0,9,0,0,0,0,0,7,7
"273275,141f0d000b689d894",14,<50,269,8,10,10,10,15,0,17,0,0,0,1,0,13,10
"273275,141fb00028d17692",8,<50,318,7,8,8,8,11,0,19,0,0,0,2,2,6,6
"273275,14224b0001adc5a1d",11,<50,335,9,9,9,9,13,0,23,0,0,0,0,0,11,9
"273275,142353000d3760e21",17,<50,455,15,16,16,16,16,0,27,0,2,2,14,13,1,1
"273275,142482000c5dc2efb",13,<50,453,8,11,12,12,17,0,23,0,0,0,0,0,13,11
"273275,1428310005cbf349a",6,<50,137,4,4,4,4,10,0,13,0,0,0,0,0,6,4
"273275,142c5e000bbdb0e4c",5,<50,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"273275,142d24000bca5b86f",6,<50,1000,6,6,6,6,20,0,48,0,0,0,2,2,4,4
"273275,142fc5000d3907b56",5,<50,143,0,0,0,0,7,0,9,0,0,0,0,0,5,0
"273275,1442aa0005c9b6e11",8,<50,664,6,6,6,6,7,0,17,0,0,0,0,0,8,6
"273275,14466700044016c8f",5,<50,125,5,5,5,5,5,0,8,0,0,0,2,2,3,3
"273275,1449560001fb5b079",73,50-100,880,32,41,48,50,16,0,34,0,0,0,53,24,20,17
"273275,1451b000080d28829",14,<50,410,14,14,14,14,14,0,19,0,0,0,1,1,13,13
"273275,145a3000032a7a2cc",17,<50,269,14,14,14,14,20,0,26,0,0,0,0,0,17,14
"273275,145bd2000d0bf496e",5,<50,57,5,5,5,5,5,0,7,0,0,0,0,0,5,5
"273275,1469e30003715a2e4",6,<50,67,6,6,6,6,5,0,7,0,0,0,0,0,6,6
"273275,146a1b000b95ca430",5,<50,125,5,5,5,5,4,0,5,0,0,0,0,0,5,5
"273275,146ec00000cb3d039",10,<50,182,8,8,8,8,11,0,12,0,0,0,0,0,10,8
"273275,14746800066fd4fa7",14,<50,358,11,12,12,12,11,0,24,0,0,0,2,2,12,10
"273275,14777c0003c34c468",11,<50,158,10,10,10,10,12,0,14,0,0,0,1,1,10,9
"273275,147c4d0000c6f6fb8",34,<50,472,14,19,21,21,34,0,44,0,0,0,0,0,34,19
"273275,147d0e000662ae8f4",6,<50,158,2,2,2,2,6,0,6,0,0,0,0,0,6,2
"273275,147dd1000fd0fd909",16,<50,536,14,15,16,16,20,0,27,0,2,2,5,5,9,8
"273275,1480e10008d59c60d",12,<50,156,10,11,11,11,15,0,16,0,0,0,0,0,12,11
"273275,14831d000cc63a8a6",29,<50,448,22,25,26,26,23,0,44,0,0,0,0,0,29,25
"273275,148ac000c986817e",9,<50,475,8,8,9,9,10,0,13,0,0,0,1,1,8,7
"273275,1494f800075ecfa17",5,<50,59,0,0,0,0,7,0,9,0,0,0,0,0,5,0
"273275,14a0c1000a12123f6",44,<50,587,26,33,36,36,55,0,67,0,0,0,0,0,44,33
"273275,14a7380005f23393d",31,<50,888,24,27,28,29,19,0,37,0,0,0,31,27,0,0
"273275,14b164000f09ed171",7,<50,49,6,6,6,6,9,0,11,0,0,0,0,0,7,6
"273275,14b30c000036f5e17",30,<50,330,24,26,26,26,23,0,32,0,6,4,20,18,4,4
"273275,14b6260002157daba",6,<50,213,6,6,6,6,4,0,6,0,0,0,0,0,6,6
"273275,14b7a000c518e802",45,<50,530,9,9,9,9,14,0,28,0,4,0,39,8,2,1
"273275,14c3430004ee8bddf",13,<50,476,11,12,12,12,15,0,27,0,0,0,0,0,13,12
"273275,14caf500034ae1152",7,<50,389,6,6,6,6,13,0,23,0,0,0,0,0,7,6
"273275,14ce9a00094519636",9,<50,490,8,9,9,9,12,0,21,0,0,0,0,0,9,9
"273275,14d040000ca844f54",6,<50,96,6,6,6,6,10,0,11,0,0,0,0,0,6,6
"273275,14e23000f65d8afd",39,<50,735,35,36,36,36,25,0,44,0,10,8,22,21,7,7
"273275,14e29d00083ca5687",22,<50,469,11,13,13,13,27,0,42,0,0,0,0,0,22,13
"273275,14ea000029323b10",23,<50,741,19,21,21,21,13,0,21,0,0,0,10,8,13,13
"273275,14eacc00095a52b95",9,<50,305,9,9,9,9,7,0,14,0,0,0,0,0,9,9
"273275,14ebad0000a0ef228",40,<50,500,24,26,26,26,13,0,31,0,0,0,17,7,23,19
"273275,14f3d4000471c8c46",18,<50,487,12,14,15,15,19,0,28,0,0,0,0,0,18,14
"273275,14f4660006f2de318",35,<50,632,15,17,24,24,16,0,36,0,0,0,0,0,35,17
"273275,14f5da000bff60504",24,<50,305,18,19,19,19,25,0,32,0,0,0,0,0,24,19
"273275,14fa20000d9b85bf7",106,100-150,905,27,38,49,53,20,0,53,0,0,0,16,5,90,33
"273275,150301000850c592c",10,<50,203,5,5,5,5,7,0,11,0,0,0,1,0,9,5
"273275,15ca100032fc5beb",38,<50,458,25,28,30,30,16,0,24,0,6,5,24,17,8,6
"273275,15cda000efe46202",13,<50,593,11,13,13,13,13,0,21,0,8,8,5,5,0,0
"273275,1713400068956f34",21,<50,535,15,18,18,18,19,0,33,0,1,0,9,7,11,11
"273275,17b56000624ac692",21,<50,567,20,21,21,21,18,0,25,0,12,12,8,8,1,1
"273275,17ed900032262f87",8,<50,517,7,8,8,8,16,0,30,0,2,2,5,5,1,1
"273275,18219000d0f1a881",21,<50,933,12,14,17,17,11,0,37,0,0,0,9,6,12,8
"273275,1839200063ca30e9",16,<50,566,10,10,10,10,11,0,19,0,0,0,13,8,3,2
"273275,18aa60009009874c",10,<50,302,0,0,0,0,13,0,21,0,0,0,0,0,10,0
"273275,18f8c000cd361e70",42,<50,784,19,22,24,25,35,0,66,0,0,0,6,3,36,19
"273275,193b9000ea240e2c",13,<50,773,11,11,11,11,24,0,38,0,0,0,5,3,8,8
"273275,19583000cd820aa8",21,<50,735,19,20,20,20,19,0,36,0,0,0,8,8,13,12
"273275,195b7000ff4ca9c5",15,<50,572,14,14,14,14,19,0,33,0,1,1,9,8,5,5
"273275,196810008e550855",35,<50,859,29,32,33,34,25,0,50,0,0,0,19,18,16,14
"273275,196c3000dfca2ad3",38,<50,880,34,34,36,37,31,0,52,0,0,0,21,17,17,17
"273275,19756000a828c3b6",63,50-100,483,19,26,27,27,13,0,18,0,4,1,41,12,18,13
"273275,1a3e300095ef6a46",20,<50,452,15,16,17,17,17,0,30,0,0,0,4,4,16,12
"273275,1a8be00030b9671e",13,<50,121,12,12,12,12,10,0,13,0,3,3,9,8,1,1
"273275,1aa6b0004b23c2b1",24,<50,563,17,17,18,18,15,0,22,0,5,1,14,12,5,4
"273275,1ac00091fccfbb",51,50-100,793,37,42,43,43,22,0,46,0,1,1,33,24,17,17
"273275,1b2300014b046eb",13,<50,560,8,9,11,11,13,0,26,0,0,0,0,0,13,9
"273275,1b37d000e567d94f",34,<50,277,14,15,15,15,16,0,17,0,0,0,25,7,9,8
"273275,1b3e700014db820d",36,<50,552,20,24,26,26,18,0,39,0,0,0,1,1,35,23
"273275,1be50007f112cf1",15,<50,291,10,11,11,11,8,0,15,0,0,0,9,7,6,4
"273275,1ceb3000d60398a7",108,100-150,305,33,37,37,37,14,0,34,0,20,0,44,8,44,29
"273275,1d7d0003b4b216b",34,<50,638,20,22,23,23,22,0,29,0,2,0,15,7,17,15
"273275,1d85e000a2639fe4",53,50-100,603,19,26,27,27,11,0,29,0,0,0,4,2,49,24
"273275,1dede000d0bd0cde",12,<50,880,8,10,11,12,28,0,56,0,1,1,5,4,6,5
"273275,1ebdd00038dd72c1",16,<50,612,13,14,14,14,20,0,33,0,0,0,0,0,16,14
"273275,1eeef00038d1d992",65,50-100,536,39,49,52,52,26,0,35,0,0,0,22,9,43,40
"273275,1f7d2000c8f6e1c1",16,<50,391,13,14,14,14,14,0,16,0,9,8,6,5,1,1
"273275,1f8c1000c7ea63d7",56,50-100,536,42,52,52,52,30,0,39,0,0,0,22,20,34,32
"273275,1fcfa00091d61ead",29,<50,687,16,21,21,22,19,0,29,0,0,0,23,15,6,6
"273275,201e20006b4a7415",40,<50,747,25,27,30,30,28,0,43,0,0,0,7,4,33,23
"273275,2033c00088918676",66,50-100,912,38,48,50,52,24,0,43,0,8,7,44,30,14,11
"273275,2039e0007b3334ea",38,<50,605,22,28,28,28,33,0,54,0,0,0,6,2,32,26
"273275,20727000b3dd4a58",70,50-100,586,57,64,66,66,32,0,49,0,0,0,59,53,11,11
"273275,2079f0009ee3fc4b",15,<50,233,13,15,15,15,14,0,25,0,0,0,0,0,15,15
"273275,211cf0007d7359c0",33,<50,772,24,26,26,27,24,0,43,0,7,5,15,10,11,11
"273275,21c8e000a1b3351c",59,50-100,934,38,50,52,52,44,0,77,0,6,4,42,35,11,11
"273275,2349200065c0b034",19,<50,691,16,18,18,18,18,0,31,0,2,1,8,8,9,9
"273275,23560000f7e1eaa0",7,<50,242,4,4,4,4,10,0,11,0,0,0,1,1,6,3
"273275,237390003076a73f",23,<50,23,0,0,0,0,2,0,2,0,0,0,4,0,19,0
"273275,23b200006da7f828",39,<50,787,15,19,21,21,23,0,39,0,0,0,1,1,38,18
"273275,24a66000826d2fb2",27,<50,450,21,24,25,25,21,0,30,0,0,0,0,0,27,24
"273275,24e46000ccd8149e",37,<50,388,24,24,24,24,19,0,28,0,0,0,15,6,22,18
"273275,261f800006250030",23,<50,635,16,17,18,18,22,0,35,0,7,5,2,1,14,11
"273275,264d0000363a69c5",8,<50,237,8,8,8,8,8,0,12,0,0,0,1,1,7,7
"273275,277f4000711a1a15",17,<50,469,13,13,13,13,24,0,35,0,0,0,4,2,13,11
"273275,27ed300075f03f57",5,<50,520,1,3,3,3,11,0,19,0,0,0,0,0,5,3
"273275,2924b000b3b5e363",29,<50,591,25,28,29,29,14,0,37,0,10,10,19,18,0,0
"273275,29c5900006ce0c95",18,<50,383,7,8,8,8,14,0,19,0,4,0,8,4,6,4
"273275,29fc400062ce6ed2",74,50-100,717,52,60,63,64,30,0,58,0,2,2,60,47,12,11
"273275,2a924000693d5eca",7,<50,646,7,7,7,7,16,0,24,0,0,0,0,0,7,7
"273275,2a9fb0000b9a530f",34,<50,371,22,23,23,23,19,0,29,0,0,0,0,0,34,23
"273275,2b19e000f0aed5a8",30,<50,791,25,28,28,28,41,0,67,0,0,0,3,2,27,26
"273275,2b26c000b1625c09",9,<50,649,9,9,9,9,19,0,29,0,0,0,1,1,8,8
"273275,2b79f0005c59dc4b",12,<50,389,10,12,12,12,17,0,21,0,2,2,5,5,5,5
"273275,2bda40001438045f",37,<50,865,24,26,29,29,38,0,57,0,1,1,25,16,11,9
"273275,2bf18000730693bd",28,<50,673,23,24,25,25,26,0,35,0,5,4,13,10,10,10
"273275,2d577000a288fca3",12,<50,624,9,10,10,10,37,0,66,0,0,0,10,8,2,2
"273275,2df440008c3d9d6e",20,<50,200,5,5,5,5,8,0,11,0,0,0,0,0,20,5
"273275,2e0cc000d831ab43",36,<50,908,19,24,27,27,25,0,60,0,8,4,15,10,13,10
"273275,2e100006797ed15",12,<50,526,12,12,12,12,23,0,40,0,0,0,3,3,9,9
"273275,2e1980003a93464e",9,<50,285,5,7,7,7,7,0,12,0,0,0,0,0,9,7
"273275,2e94400044d7918d",13,<50,561,12,12,12,12,15,0,22,0,0,0,7,6,6,6
"273275,2f04d0001a28ca2e",17,<50,126,0,0,0,0,1,0,2,0,0,0,4,0,13,0
"273275,2f37f0003ac61787",3,<50,80,2,2,2,2,3,0,5,0,0,0,0,0,3,2
"273275,2f740004af4dcee",19,<50,894,14,16,16,17,29,0,53,0,3,2,8,6,8,8
"273275,2f887000a6e4c0b5",14,<50,966,14,14,14,14,28,0,56,0,0,0,3,3,11,11
"273275,2f8b6000f4f4746f",16,<50,585,10,10,10,10,16,0,29,0,0,0,0,0,16,10
"273275,2fde7000549007f4",4,<50,101,0,0,0,0,1,0,2,0,2,0,1,0,1,0
"273275,307f4000bc25eb46",9,<50,606,1,1,3,3,7,0,16,0,0,0,0,0,9,1
"273275,30b1000dacdded5",16,<50,973,14,14,14,14,28,0,57,0,0,0,7,5,9,9
"273275,30df8000a996bfbe",29,<50,797,22,24,25,25,21,0,31,0,0,0,0,0,29,24
"273275,3114000c2a56544",33,<50,742,20,21,22,24,20,0,34,0,0,0,15,9,18,12
"273275,3194c000ccf6cf30",7,<50,200,3,3,3,3,8,0,16,0,0,0,5,2,2,1
"273275,325020001cebcbe5",11,<50,310,11,11,11,11,9,0,16,0,0,0,11,11,0,0
"273275,32ea6000fdb6d11c",6,<50,504,4,4,4,4,8,0,14,0,0,0,0,0,6,4
"273275,3345a000d9d67c79",20,<50,275,7,7,7,7,8,0,16,0,0,0,12,5,8,2
"273275,334f60004806d656",22,<50,752,19,19,19,19,22,0,35,0,1,1,14,13,7,5
"273275,3397300059616147",18,<50,354,17,17,17,17,16,0,27,0,0,0,16,15,2,2
"273275,33b0f0005e85c95b",206,150-300,751,45,98,120,125,12,0,46,0,16,1,188,95,2,2
"273275,33ce600050308e0b",7,<50,176,7,7,7,7,14,0,15,0,0,0,6,6,1,1
"273275,344f2000b29a12c8",33,<50,918,22,27,28,29,25,0,48,0,5,5,17,13,11,9
"273275,34eaf000b43fb04d",28,<50,949,23,24,26,26,27,0,40,0,7,4,14,13,7,7
"273275,35cae000407061c7",10,<50,688,8,8,8,9,9,0,14,0,1,0,5,4,4,4
"273275,35e2000042f1c726",29,<50,760,19,23,24,24,21,0,47,0,11,9,18,14,0,0
"273275,36072000bf12dbf5",39,<50,910,19,23,29,29,39,0,62,0,0,0,14,5,25,18
"273275,364c8000a47f404c",18,<50,115,5,5,5,5,7,0,13,0,1,0,1,0,16,5
"273275,3652800076ff9e82",25,<50,398,10,13,14,14,16,0,26,0,0,0,11,5,14,8
"273275,365e300084fc18a5",15,<50,986,5,8,10,12,23,0,40,0,5,4,5,1,5,3
"273275,3675a000477eca57",12,<50,628,12,12,12,12,19,0,29,0,1,1,11,11,0,0
"273275,36d0a0008c1f6f32",36,<50,395,12,12,12,12,17,0,30,0,0,0,30,9,6,3
"273275,36f12000c3829c6b",15,<50,520,12,13,14,14,14,0,31,0,3,3,4,3,8,7
"273275,36f4100045f938ec",38,<50,846,27,29,31,32,32,0,74,0,0,0,3,1,35,28
"273275,3736f000f201a712",38,<50,636,23,29,31,33,31,0,40,0,0,0,4,3,34,26
"273275,374f0000f0a8522a",10,<50,367,7,7,7,7,16,0,27,0,0,0,5,3,5,4
"273275,376420007489ad3d",14,<50,684,13,13,13,14,19,0,32,0,4,3,6,6,4,4
"273275,37cdf0001e5ceac2",9,<50,568,8,8,9,9,18,0,32,0,0,0,2,2,7,6
"273275,3858c00022999986",21,<50,629,16,17,18,18,25,0,51,0,0,0,18,14,3,3
"273275,38a740009d3e6ce6",17,<50,269,3,4,4,4,6,0,15,0,0,0,7,2,10,2
"273275,394cb00081883ae3",6,<50,209,6,6,6,6,11,0,16,0,0,0,0,0,6,6
"273275,39518000b642e25f",33,<50,748,30,33,33,33,33,0,54,0,4,4,21,21,8,8
"273275,3956c000e2177c78",27,<50,558,19,21,24,24,23,0,42,0,6,3,13,11,8,7
"273275,395c800062e6159e",9,<50,419,9,9,9,9,15,0,24,0,5,5,4,4,0,0
"273275,397ac0008acb8b65",54,50-100,779,35,47,50,50,34,0,55,0,0,0,41,38,13,9
"273275,399420001c4d8318",27,<50,438,8,11,12,12,22,0,35,0,0,0,8,2,19,9
"273275,3a7c00003cc4e90d",5,<50,273,3,4,4,4,9,0,14,0,0,0,2,1,3,3
"273275,3ae4b000ae78fdc5",25,<50,817,18,19,21,21,29,0,44,0,0,0,13,9,12,10
"273275,3b1ba000b9922e07",10,<50,318,8,8,8,8,10,0,18,0,1,1,8,7,1,0
"273275,3b20f000b31c6545",15,<50,247,14,15,15,15,17,0,26,0,11,11,4,4,0,0
"273275,3bbcf000b1f412d4",40,<50,684,14,19,24,24,22,0,39,0,0,0,9,4,31,15
"273275,3be64000bd480d30",17,<50,119,3,3,3,3,3,0,4,0,0,0,6,2,11,1
"273275,3be7e000b88bde23",20,<50,528,19,20,20,20,20,0,31,0,0,0,20,20,0,0
"273275,3c1cc0008d945547",16,<50,680,13,15,15,15,23,0,40,0,0,0,9,9,7,6
"273275,3c5550000e7c1e0a",50,50-100,712,38,44,48,48,35,0,50,0,19,16,31,28,0,0
"273275,3c96600010b5f224",27,<50,833,22,22,24,24,22,0,43,0,0,0,19,15,8,7
"273275,3cae300070f135f3",29,<50,563,5,5,5,5,18,0,33,0,0,0,1,0,28,5
"273275,3d30500034be6903",47,<50,598,36,39,42,42,31,0,56,0,21,15,22,20,4,4
"273275,3d53000d02a011a",14,<50,575,12,13,13,13,13,0,26,0,1,1,10,9,3,3
"273275,3d96b0000b6c19f2",16,<50,605,8,11,11,11,22,0,36,0,0,0,1,0,15,11
"273275,3dd0000e1131e3f",9,<50,296,8,9,9,9,8,0,11,0,0,0,2,2,7,7
"273275,3e94f000c6b0b894",155,150-300,217,24,30,30,30,11,0,33,0,0,0,59,0,96,30
"273275,3ef680007a725a57",20,<50,446,3,5,7,7,21,0,38,0,0,0,0,0,20,5
"273275,408950000c99ce99",19,<50,619,15,16,17,17,16,0,29,0,0,0,4,4,15,12
"273275,40be000037b1fe03",31,<50,862,19,25,28,28,21,0,35,0,14,11,16,14,1,0
"273275,4127e000124c1f1a",15,<50,447,7,7,7,7,14,0,21,0,0,0,0,0,15,7
"273275,41d3c0003cacf266",33,<50,658,24,25,26,26,25,0,44,0,5,5,26,19,2,1
"273275,4245c0009d5b3c2f",49,<50,349,14,15,15,15,11,0,21,0,0,0,49,15,0,0
"273275,4258a000cf361ef8",17,<50,714,13,16,16,16,27,0,50,0,0,0,3,3,14,13
"273275,425b800016484484",22,<50,532,17,18,20,20,18,0,27,0,1,1,17,13,4,4
"273275,426d000a54f6baf",4,<50,396,3,4,4,4,8,0,13,0,0,0,0,0,4,4
"273275,42d0d0008c77f967",22,<50,261,6,6,6,6,13,0,19,0,10,4,11,2,1,0
"273275,4312e000a8859e7a",38,<50,220,8,8,8,8,9,0,15,0,10,4,27,4,1,0
"273275,432ce000f071cf58",22,<50,495,18,20,20,20,23,0,35,0,2,1,14,13,6,6
"273275,4345500074e50e36",28,<50,652,25,28,28,28,29,0,45,0,0,0,21,21,7,7
"273275,4361000048a02747",11,<50,304,8,8,8,8,11,0,15,0,0,0,11,8,0,0
"273275,437d400032e8a7c6",9,<50,276,9,9,9,9,11,0,22,0,0,0,3,3,6,6
"273275,443d7000118a603d",28,<50,564,9,9,10,10,24,0,36,0,1,0,9,0,18,9
"273275,44b660006ff732c1",16,<50,337,10,12,12,12,15,0,22,0,0,0,0,0,16,12
"273275,455e9000207c642a",23,<50,551,14,16,16,16,19,0,36,0,0,0,20,13,3,3
"273275,45f020007fbfecd2",8,<50,466,6,7,7,7,9,0,19,0,0,0,0,0,8,7
"273275,4630d000ce29caf4",21,<50,687,16,17,20,20,18,0,45,0,0,0,19,15,2,2
"273275,463e60006e4dbf83",10,<50,271,10,10,10,10,13,0,15,0,0,0,6,6,4,4
"273275,4694e0006b97fb36",15,<50,360,12,12,12,12,12,0,17,0,0,0,13,10,2,2
"273275,46e6000054ab205",8,<50,395,7,7,7,7,14,0,24,0,0,0,0,0,8,7
"273275,4756e000576faec4",9,<50,120,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"273275,47941000d6127886",11,<50,477,7,7,7,7,10,0,16,0,0,0,3,1,8,6
"273275,48e17000f5772723",9,<50,271,7,8,8,8,7,0,16,0,0,0,0,0,9,8
"273275,499140009650a327",3,<50,112,2,2,2,2,4,0,8,0,0,0,0,0,3,2
"273275,499a3000ca3c1f8c",24,<50,622,21,21,23,23,15,0,29,0,5,4,17,15,2,2
"273275,49f02000803da8c2",11,<50,347,8,9,9,9,13,0,24,0,0,0,0,0,11,9
"273275,4a1b60004d7e5b42",4,<50,78,1,1,1,1,0,0,3,0,4,1,0,0,0,0
"273275,4a53900099c285ff",10,<50,731,5,5,5,5,14,0,26,0,0,0,0,0,10,5
"273275,4af71000b047eea0",19,<50,445,11,12,13,13,16,0,21,0,0,0,0,0,19,12
"273275,4ba4a00001482751",29,<50,408,27,27,27,27,26,0,35,0,0,0,29,27,0,0
"273275,4c142000df53b673",76,50-100,683,50,60,63,63,39,0,69,0,59,43,5,5,12,12
"273275,4c516000ce278684",5,<50,221,2,2,2,2,5,0,11,0,0,0,0,0,5,2
